CustomerID,Churn,Tenure,Gender,HourSpendOnApp,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Gender_encoded,MaritalStatus_encoded,recency_risk,order_rate,low_order_flag,cashback_per_month,coupon_usage_rate,low_engagement,dissatisfied,engagement_score,churn_risk_score
51112,1,0.0,Male,3.0,5,Married,6,1,2.0,2.0,2.0,161.34,1,1,0,2.0,1,161.34,0.6666666666666666,0,1,2.8000000000000003,0.45
51113,1,0.0,Male,2.0,4,Single,7,0,0.0,1.0,0.0,167.35,1,2,0,1.0,1,167.35,0.0,0,0,1.9000000000000004,0.25
51114,0,0.0,Female,2.0,4,Single,2,0,1.0,1.0,2.0,132.95,0,2,0,1.0,1,132.95,0.5,0,0,1.5000000000000002,0.25
51115,0,4.0,Female,1.0,1,Single,3,0,1.0,1.0,4.0,152.38,0,2,0,0.2,1,30.476,0.5,1,1,1.2000000000000002,0.7
51116,0,12.0,Male,3.0,1,Married,2,1,3.0,5.0,8.0,164.72,1,1,0,0.38461538461538464,0,12.670769230769231,0.5,0,1,3.7,0.2
51117,0,5.0,Male,3.0,3,Married,4,0,1.0,1.0,2.0,196.1,1,1,0,0.16666666666666666,1,32.68333333333333,0.5,0,0,2.1,0.25
51118,0,13.0,Male,2.0,4,Single,2,0,1.0,12.0,8.0,298.33,1,2,0,0.8571428571428571,0,21.309285714285714,0.07692307692307693,0,0,5.9,0.0
51119,0,18.0,Female,2.0,3,Married,5,0,1.0,1.0,3.0,197.56,0,1,0,0.05263157894736842,1,10.397894736842105,0.5,0,0,1.8000000000000003,0.25
51120,0,3.0,Female,3.0,5,Single,1,0,0.0,1.0,7.0,149.68,0,2,0,0.25,1,37.42,0.0,0,0,1.7000000000000002,0.25
51121,0,9.0,Male,2.0,1,Married,1,0,1.0,2.0,1.0,121.45,1,1,0,0.2,1,12.145,0.3333333333333333,0,1,1.8000000000000003,0.45
51122,1,9.0,Female,3.0,1,Married,7,0,1.0,1.0,2.0,121.8,0,1,0,0.1,1,12.18,0.5,0,1,2.4000000000000004,0.45
51123,0,4.0,Male,2.0,3,Married,2,0,0.0,1.0,2.0,183.46,1,1,0,0.2,1,36.692,0.0,0,0,1.4000000000000001,0.25
51124,0,0.0,Female,3.0,1,Single,2,0,1.0,1.0,4.0,134.45,0,2,0,1.0,1,134.45,0.5,0,1,1.9000000000000001,0.45
51125,1,0.0,Female,3.0,4,Single,2,0,1.0,2.0,2.0,127.6,0,2,0,2.0,1,127.6,0.3333333333333333,0,0,2.3000000000000003,0.25
51126,0,2.0,Male,3.0,3,Single,9,1,0.0,1.0,2.0,162.94,1,2,0,0.3333333333333333,1,54.31333333333333,0.0,0,1,2.5,0.45
51127,0,3.0,Male,3.0,5,Married,3,0,0.0,1.0,7.0,171.4,1,1,0,0.25,1,42.85,0.0,0,0,1.9000000000000001,0.25
51128,0,7.0,Male,3.0,1,Married,1,1,0.0,1.0,2.0,129.32,1,1,0,0.125,1,16.165,0.0,0,1,1.7000000000000002,0.45
51129,0,6.0,Female,3.0,4,Single,9,0,0.0,1.0,7.0,151.47,0,2,0,0.14285714285714285,1,21.638571428571428,0.0,0,0,2.5,0.25
51130,0,22.0,Female,3.0,1,Single,4,0,0.0,1.0,4.0,145.07,0,2,0,0.043478260869565216,1,6.307391304347826,0.0,0,1,2.0,0.45
51131,1,0.0,Female,3.0,5,Single,3,1,0.0,1.0,0.0,185.64,0,2,0,1.0,1,185.64,0.0,0,1,1.9000000000000001,0.45
51132,0,11.0,Female,3.0,4,Married,5,0,0.0,1.0,5.0,124.68,0,1,0,0.08333333333333333,1,10.39,0.0,0,0,2.1,0.25
51133,1,0.0,Male,3.0,3,Married,3,0,1.0,1.0,0.0,181.61,1,1,0,1.0,1,181.61,0.5,0,0,2.0,0.25
51134,0,9.0,Female,3.0,5,Married,2,0,0.0,1.0,0.0,121.09,0,1,0,0.1,1,12.109,0.0,0,0,1.8,0.25
51135,0,0.0,Male,2.0,3,Married,4,0,1.0,1.0,7.0,152.94,1,1,0,1.0,1,152.94,0.5,0,0,1.7000000000000002,0.25
51136,0,5.0,Male,3.0,4,Single,3,0,1.0,1.0,7.0,127.18,1,2,0,0.16666666666666666,1,21.19666666666667,0.5,0,0,2.0,0.25
51137,0,11.0,Male,2.0,1,Married,4,1,0.0,1.0,0.0,158.11,1,1,0,0.08333333333333333,1,13.175833333333335,0.0,0,1,1.6,0.45
51138,1,6.0,Male,2.0,3,Married,10,1,1.0,1.0,0.0,124.37,1,1,0,0.14285714285714285,1,17.767142857142858,0.5,0,1,2.3000000000000003,0.45
51139,0,15.0,Male,3.0,4,Married,9,0,1.0,1.0,4.0,127.66,1,1,0,0.0625,1,7.97875,0.5,0,0,2.6,0.25
51140,0,28.0,Male,2.0,5,Married,9,0,1.0,1.0,0.0,290.38,1,1,0,0.034482758620689655,1,10.013103448275862,0.5,0,0,2.2,0.25
51141,0,6.0,Male,3.0,4,Married,6,0,0.0,1.0,7.0,130.55,1,1,0,0.14285714285714285,1,18.650000000000002,0.0,0,0,2.2,0.25
51142,0,9.0,Male,3.0,5,Married,2,0,1.0,1.0,4.0,122.89,1,1,0,0.1,1,12.289,0.5,0,0,1.9000000000000001,0.25
51143,0,7.0,Male,2.0,3,Married,2,1,1.0,1.0,7.0,140.01,1,1,0,0.125,1,17.50125,0.5,0,1,1.5000000000000002,0.45
51144,0,26.0,Female,2.0,3,Married,5,1,0.0,1.0,3.0,229.65,0,1,0,0.037037037037037035,1,8.505555555555556,0.0,0,1,1.7000000000000002,0.45
51145,0,16.0,Male,3.0,1,Single,1,0,0.0,1.0,8.0,135.39,1,2,0,0.058823529411764705,1,7.964117647058822,0.0,0,1,1.7000000000000002,0.45
51146,0,7.0,Female,2.0,1,Single,6,0,1.0,2.0,2.0,160.29,0,2,0,0.25,1,20.03625,0.3333333333333333,0,1,2.3000000000000003,0.45
51147,1,0.0,Male,3.0,4,Single,2,0,1.0,1.0,0.0,126.79,1,2,0,1.0,1,126.79,0.5,0,0,1.9000000000000001,0.25
51148,0,11.0,Female,2.0,3,Married,2,0,0.0,1.0,4.0,137.02,0,1,0,0.08333333333333333,1,11.418333333333335,0.0,0,0,1.4000000000000001,0.25
51149,1,0.0,Female,3.0,5,Married,2,1,0.0,1.0,0.0,123.98,0,1,0,1.0,1,123.98,0.0,0,1,1.8,0.45
51150,0,4.0,Female,3.0,1,Married,2,0,2.0,5.0,7.0,154.68,0,1,0,1.0,0,30.936,0.3333333333333333,0,1,3.6000000000000005,0.2
51151,0,24.0,Female,2.0,3,Married,3,0,2.0,2.0,3.0,231.16,0,1,0,0.08,1,9.2464,0.6666666666666666,0,0,2.1,0.25
51152,0,10.0,Male,2.0,4,Married,2,0,0.0,1.0,3.0,141.89,1,1,0,0.09090909090909091,1,12.899090909090908,0.0,0,0,1.4000000000000001,0.25
51153,0,19.0,Male,2.0,1,Married,8,1,1.0,2.0,2.0,293.28,1,1,0,0.1,1,14.663999999999998,0.3333333333333333,0,1,2.5000000000000004,0.45
51154,0,9.0,Male,2.0,5,Married,8,1,1.0,5.0,7.0,183.21,1,1,0,0.5,0,18.321,0.16666666666666666,0,1,3.6999999999999997,0.2
51155,1,7.0,Male,2.0,4,Married,2,1,1.0,2.0,3.0,123.42,1,1,0,0.25,1,15.4275,0.3333333333333333,0,1,1.9000000000000001,0.45
51156,0,10.0,Male,2.0,4,Married,3,0,4.0,4.0,7.0,140.71,1,1,0,0.36363636363636365,0,12.791818181818183,0.8,0,0,3.1,0.0
51157,1,0.0,Male,2.0,1,Single,2,1,0.0,7.0,7.0,158.13,1,2,0,7.0,0,158.13,0.0,0,1,3.8000000000000007,0.2
51158,0,6.0,Male,3.0,5,Married,7,0,6.0,7.0,6.0,131.43,1,1,0,1.0,0,18.775714285714287,0.75,0,0,5.300000000000001,0.0
51159,0,9.0,Male,2.0,1,Married,2,0,0.0,1.0,3.0,120.44,1,1,0,0.1,1,12.044,0.0,0,1,1.4000000000000001,0.45
51160,0,12.0,Male,3.0,3,Single,8,0,2.0,2.0,2.0,234.64,1,2,0,0.15384615384615385,1,18.049230769230768,0.6666666666666666,0,0,3.0,0.25
51161,0,19.0,Male,3.0,4,Single,9,0,2.0,2.0,2.0,179.91,1,2,0,0.1,1,8.9955,0.6666666666666666,0,0,3.1,0.25
51162,0,13.0,Female,2.0,5,Married,5,0,1.0,1.0,2.0,133.77,0,1,0,0.07142857142857142,1,9.555000000000001,0.5,0,0,1.8000000000000003,0.25
51163,0,15.0,Male,3.0,5,Married,6,0,1.0,1.0,0.0,155.38,1,1,0,0.0625,1,9.71125,0.5,0,0,2.3000000000000003,0.25
51164,0,8.0,Male,2.0,1,Married,3,0,0.0,1.0,7.0,157.62,1,1,0,0.1111111111111111,1,17.513333333333335,0.0,0,1,1.5000000000000002,0.45
51165,0,11.0,Male,3.0,4,Married,6,0,3.0,3.0,8.0,125.92,1,1,0,0.25,0,10.493333333333334,0.75,0,0,3.3000000000000007,0.0
51166,1,0.0,Male,3.0,5,Married,5,0,0.0,1.0,7.0,153.46,1,1,0,1.0,1,153.46,0.0,0,0,2.1,0.25
51167,1,0.0,Male,2.0,5,Single,2,0,0.0,1.0,8.0,142.13,1,2,0,1.0,1,142.13,0.0,0,0,1.4000000000000001,0.25
51168,0,12.0,Male,2.0,1,Married,3,0,1.0,2.0,2.0,141.27,1,1,0,0.15384615384615385,1,10.866923076923078,0.3333333333333333,0,1,2.0,0.45
51169,0,16.0,Male,2.0,3,Single,5,0,0.0,1.0,2.0,124.38,1,2,0,0.058823529411764705,1,7.316470588235294,0.0,0,0,1.7000000000000002,0.25
51170,0,14.0,Male,2.0,4,Single,4,0,1.0,1.0,2.0,168.7,1,2,0,0.06666666666666667,1,11.246666666666666,0.5,0,0,1.7000000000000002,0.25
51171,0,14.0,Female,2.0,3,Married,1,1,0.0,13.0,5.0,204.47,0,1,0,0.8666666666666667,0,13.631333333333334,0.0,0,1,6.1,0.2
51172,0,3.0,Female,3.0,3,Single,10,0,0.0,1.0,2.0,196.67,0,2,0,0.25,1,49.1675,0.0,0,0,2.6,0.25
51173,1,9.0,Female,3.0,4,Married,1,1,0.0,1.0,4.0,121.48,0,1,0,0.1,1,12.148,0.0,0,1,1.7000000000000002,0.45
51174,1,9.0,Female,3.0,4,Married,5,0,1.0,3.0,7.0,189.26,0,1,0,0.3,0,18.926,0.25,0,0,3.0000000000000004,0.0
51175,0,13.0,Female,2.0,1,Married,5,0,0.0,1.0,3.0,165.13,0,1,0,0.07142857142857142,1,11.795,0.0,0,1,1.7000000000000002,0.45
51176,0,7.0,Male,3.0,3,Married,2,0,0.0,4.0,8.0,167.99,1,1,0,0.5,0,20.99875,0.0,0,0,3.0000000000000004,0.0
51177,0,30.0,Male,2.0,4,Married,5,0,10.0,14.0,14.0,0.0,1,1,1,0.45161290322580644,0,0.0,0.6666666666666666,0,0,7.9,0.3
51178,0,8.0,Male,3.0,3,Married,1,0,1.0,1.0,3.0,127.05,1,1,0,0.1111111111111111,1,14.116666666666667,0.5,0,0,1.8000000000000003,0.25
51179,0,20.0,Female,3.0,4,Married,9,1,2.0,14.0,10.0,203.33,0,1,0,0.6666666666666666,0,9.682380952380953,0.13333333333333333,0,1,7.900000000000001,0.2
51180,0,13.0,Female,2.0,5,Married,3,0,7.0,7.0,7.0,144.48,0,1,0,0.5,0,10.319999999999999,0.875,0,0,4.6000000000000005,0.0
51181,0,27.0,Female,3.0,1,Married,5,0,1.0,1.0,7.0,168.54,0,1,0,0.03571428571428571,1,6.019285714285714,0.5,0,1,2.2,0.45
51182,0,4.0,Female,3.0,5,Married,3,0,2.0,2.0,2.0,196.37,0,1,0,0.4,1,39.274,0.6666666666666666,0,0,2.5,0.25
51183,0,1.0,Female,3.0,5,Married,2,0,1.0,1.0,2.0,135.91,0,1,0,0.5,1,67.955,0.5,0,0,1.9000000000000001,0.25
51184,0,11.0,Female,3.0,1,Married,3,1,0.0,1.0,3.0,154.05,0,1,0,0.08333333333333333,1,12.8375,0.0,0,1,1.9000000000000001,0.45
51185,0,0.0,Male,2.0,1,Single,2,0,0.0,1.0,2.0,146.84,1,2,0,1.0,1,146.84,0.0,0,1,1.4000000000000001,0.45
51186,0,30.0,Male,2.0,3,Married,3,1,1.0,2.0,2.0,257.87,1,1,0,0.06451612903225806,1,8.318387096774194,0.3333333333333333,0,1,2.0,0.45
51187,0,9.0,Female,2.0,3,Single,2,0,1.0,1.0,0.0,115.14,0,2,0,0.1,1,11.514,0.5,0,0,1.5000000000000002,0.25
51188,1,0.0,Male,3.0,5,Married,1,0,1.0,1.0,0.0,129.56,1,1,0,1.0,1,129.56,0.5,0,0,1.8000000000000003,0.25
51189,1,0.0,Male,2.0,5,Married,5,1,1.0,2.0,0.0,123.35,1,1,0,2.0,1,123.35,0.3333333333333333,0,1,2.2,0.45
51190,0,18.0,Female,3.0,3,Married,5,0,3.0,5.0,7.0,151.54,0,1,0,0.2631578947368421,0,7.97578947368421,0.5,0,0,4.0,0.0
51191,0,9.0,Female,3.0,4,Married,5,1,0.0,1.0,0.0,169.62,0,1,0,0.1,1,16.962,0.0,0,1,2.1,0.45
51192,0,16.0,Male,3.0,1,Married,2,0,5.0,7.0,7.0,156.75,1,1,0,0.4117647058823529,0,9.220588235294118,0.625,0,1,4.7,0.2
51193,0,0.0,Female,2.0,1,Single,1,1,1.0,1.0,2.0,123.79,0,2,0,1.0,1,123.79,0.5,0,1,1.4000000000000004,0.45
51194,0,2.0,Male,2.0,1,Married,2,0,1.0,3.0,10.0,138.12,1,1,0,1.0,0,46.04,0.25,0,1,2.3000000000000003,0.2
51195,0,5.0,Male,3.0,1,Single,9,0,1.0,1.0,0.0,146.48,1,2,0,0.16666666666666666,1,24.41333333333333,0.5,0,1,2.6,0.45
51196,0,15.0,Male,3.0,3,Married,4,0,1.0,3.0,3.0,129.36,1,1,0,0.1875,0,8.085,0.25,0,0,2.9000000000000004,0.0
51197,0,9.0,Female,3.0,3,Single,5,0,1.0,2.0,0.0,121.05,0,2,0,0.2,1,12.105,0.3333333333333333,0,0,2.6,0.25
51198,0,19.0,Male,2.0,1,Married,4,0,1.0,4.0,7.0,185.78,1,1,0,0.2,0,9.289,0.2,0,1,2.9000000000000004,0.2
51199,0,1.0,Male,3.0,1,Married,2,0,0.0,2.0,2.0,127.06,1,1,0,1.0,1,63.53,0.0,0,1,2.2,0.45
51200,0,2.0,Male,3.0,3,Married,9,0,1.0,1.0,6.0,163.84,1,1,0,0.3333333333333333,1,54.61333333333334,0.5,0,0,2.6,0.25
51201,0,15.0,Male,2.0,3,Single,5,0,1.0,1.0,0.0,139.68,1,2,0,0.0625,1,8.73,0.5,0,0,1.8000000000000003,0.25
51202,1,0.0,Male,2.0,4,Single,8,1,2.0,2.0,2.0,199.07,1,2,0,2.0,1,199.07,0.6666666666666666,0,1,2.6000000000000005,0.45
51203,0,19.0,Female,2.0,5,Married,3,0,1.0,2.0,8.0,232.25,0,1,0,0.1,1,11.6125,0.3333333333333333,0,0,2.0,0.25
51204,0,0.0,Female,2.0,3,Married,2,0,4.0,5.0,8.0,135.4,0,1,0,5.0,0,135.4,0.6666666666666666,0,0,3.4,0.0
51205,0,2.0,Male,3.0,4,Married,2,0,1.0,1.0,0.0,128.04,1,1,0,0.3333333333333333,1,42.68,0.5,0,0,1.9000000000000001,0.25
51206,0,16.0,Female,2.0,3,Married,8,0,3.0,6.0,14.0,293.92,0,1,1,0.35294117647058826,0,17.289411764705882,0.42857142857142855,0,0,4.3,0.3
51207,0,21.0,Male,3.0,4,Married,5,0,3.0,12.0,9.0,296.65,1,1,0,0.5454545454545454,0,13.484090909090908,0.23076923076923078,0,0,6.800000000000001,0.0
51208,1,0.0,Male,3.0,1,Single,2,1,1.0,1.0,0.0,124.39,1,2,0,1.0,1,124.39,0.5,0,1,1.9000000000000001,0.45
51209,1,9.0,Female,3.0,4,Married,6,0,0.0,1.0,7.0,173.14,0,1,0,0.1,1,17.314,0.0,0,0,2.2,0.25
51210,0,0.0,Female,3.0,5,Married,1,0,7.0,7.0,3.0,147.74,0,1,0,7.0,0,147.74,0.875,0,0,4.8,0.0
51211,0,12.0,Male,2.0,1,Married,9,0,1.0,2.0,2.0,139.02,1,1,0,0.15384615384615385,1,10.693846153846154,0.3333333333333333,0,1,2.6,0.45
51212,0,28.0,Male,3.0,1,Married,9,0,0.0,1.0,4.0,126.62,1,1,0,0.034482758620689655,1,4.3662068965517244,0.0,0,1,2.5,0.45
51213,0,1.0,Female,3.0,4,Married,2,0,1.0,1.0,0.0,128.56,0,1,0,0.5,1,64.28,0.5,0,0,1.9000000000000001,0.25
51214,1,0.0,Male,2.0,1,Single,2,0,0.0,1.0,0.0,110.81,1,2,0,1.0,1,110.81,0.0,0,1,1.4000000000000001,0.45
51215,1,0.0,Male,3.0,4,Single,2,1,1.0,1.0,0.0,124.72,1,2,0,1.0,1,124.72,0.5,0,1,1.9000000000000001,0.45
51216,0,9.0,Female,3.0,3,Married,2,1,1.0,1.0,7.0,156.73,0,1,0,0.1,1,15.672999999999998,0.5,0,1,1.9000000000000001,0.45
51217,0,4.0,Male,2.0,3,Married,2,0,0.0,1.0,2.0,141.97,1,1,0,0.2,1,28.394,0.0,0,0,1.4000000000000001,0.25
51218,0,7.0,Male,3.0,1,Married,3,1,0.0,1.0,0.0,197.13,1,1,0,0.125,1,24.64125,0.0,0,1,1.9000000000000001,0.45
51219,0,9.0,Male,2.0,5,Single,4,0,0.0,1.0,2.0,120.62,1,2,0,0.1,1,12.062000000000001,0.0,0,0,1.6,0.25
51220,0,10.0,Male,3.0,5,Married,6,1,0.0,1.0,4.0,142.84,1,1,0,0.09090909090909091,1,12.985454545454546,0.0,0,1,2.2,0.45
51221,0,8.0,Female,2.0,4,Married,1,1,1.0,1.0,2.0,147.88,0,1,0,0.1111111111111111,1,16.43111111111111,0.5,0,1,1.4000000000000004,0.45
51222,0,18.0,Female,3.0,1,Married,1,0,0.0,3.0,8.0,159.06,0,1,0,0.15789473684210525,0,8.371578947368421,0.0,0,1,2.5000000000000004,0.2
51223,0,9.0,Male,3.0,1,Single,2,0,1.0,1.0,8.0,138.86,1,2,0,0.1,1,13.886000000000001,0.5,0,1,1.9000000000000001,0.45
51224,0,13.0,Male,3.0,5,Married,3,0,1.0,11.0,16.0,268.23,1,1,1,0.7857142857142857,0,19.159285714285716,0.08333333333333333,0,0,6.0,0.3
51225,0,0.0,Female,3.0,3,Married,2,1,0.0,1.0,0.0,129.33,0,1,0,1.0,1,129.33,0.0,0,1,1.8,0.45
51226,0,0.0,Female,2.0,3,Single,1,0,0.0,1.0,7.0,165.0,0,2,0,1.0,1,165.0,0.0,0,0,1.3000000000000003,0.25
51227,0,21.0,Female,2.0,1,Married,4,0,1.0,4.0,7.0,271.74,0,1,0,0.18181818181818182,0,12.351818181818182,0.2,0,1,2.9000000000000004,0.2
51228,0,17.0,Male,3.0,5,Married,3,0,2.0,2.0,2.0,150.33,1,1,0,0.1111111111111111,1,8.351666666666667,0.6666666666666666,0,0,2.5,0.25
51229,1,9.0,Male,2.0,5,Married,2,1,3.0,3.0,0.0,123.07,1,1,0,0.3,0,12.306999999999999,0.75,0,1,2.5,0.2
51230,1,19.0,Male,3.0,1,Single,2,0,0.0,1.0,0.0,125.87,1,2,0,0.05,1,6.2935,0.0,0,1,1.8,0.45
51231,0,9.0,Male,2.0,4,Married,3,0,1.0,1.0,3.0,155.07,1,1,0,0.1,1,15.507,0.5,0,0,1.6000000000000003,0.25
51232,0,14.0,Female,2.0,4,Married,6,0,1.0,1.0,4.0,143.93,0,1,0,0.06666666666666667,1,9.595333333333334,0.5,0,0,1.9000000000000004,0.25
51233,0,15.0,Male,2.0,5,Married,10,0,3.0,2.0,7.0,233.48,1,1,0,0.125,1,14.5925,1.0,0,0,2.9000000000000004,0.25
51234,0,4.0,Female,2.0,1,Married,3,1,0.0,1.0,4.0,165.83,0,1,0,0.2,1,33.166000000000004,0.0,0,1,1.5000000000000002,0.45
51235,0,7.0,Female,3.0,1,Married,4,1,0.0,1.0,1.0,181.03,0,1,0,0.125,1,22.62875,0.0,0,1,2.0,0.45
51236,0,4.0,Female,3.0,3,Married,9,0,2.0,2.0,2.0,139.78,0,1,0,0.4,1,27.956,0.6666666666666666,0,0,3.1,0.25
51237,0,0.0,Male,3.0,1,Married,1,0,2.0,7.0,7.0,125.44,1,1,0,7.0,0,125.44,0.25,0,1,4.3,0.2
51238,0,18.0,Male,2.0,3,Single,5,0,1.0,1.0,3.0,153.99,1,2,0,0.05263157894736842,1,8.104736842105263,0.5,0,0,1.8000000000000003,0.25
51239,0,6.0,Male,2.0,3,Single,2,0,0.0,1.0,9.0,154.87,1,2,0,0.14285714285714285,1,22.124285714285715,0.0,0,0,1.4000000000000001,0.25
51240,0,1.0,Male,2.0,1,Married,2,1,0.0,1.0,7.0,168.34,1,1,0,0.5,1,84.17,0.0,0,1,1.4000000000000001,0.45
51241,1,0.0,Male,2.0,5,Single,2,0,1.0,1.0,0.0,110.91,1,2,0,1.0,1,110.91,0.5,0,0,1.5000000000000002,0.25
51242,0,12.0,Female,2.0,3,Married,7,0,0.0,1.0,2.0,157.36,0,1,0,0.07692307692307693,1,12.104615384615386,0.0,0,0,1.9000000000000004,0.25
51243,0,9.0,Male,2.0,4,Married,2,0,1.0,1.0,2.0,122.26,1,1,0,0.1,1,12.226,0.5,0,0,1.5000000000000002,0.25
51244,0,7.0,Male,2.0,1,Married,2,1,3.0,6.0,11.0,157.47,1,1,1,0.75,0,19.68375,0.42857142857142855,0,1,3.7,0.5
51245,1,0.0,Female,2.0,3,Single,4,1,2.0,2.0,2.0,198.54,0,2,0,2.0,1,198.54,0.6666666666666666,0,1,2.2,0.45
51246,0,20.0,Male,3.0,4,Married,9,0,0.0,1.0,7.0,154.67,1,1,0,0.047619047619047616,1,7.3652380952380945,0.0,0,0,2.5,0.25
51247,0,29.0,Female,2.0,5,Married,5,0,0.0,1.0,0.0,153.8,0,1,0,0.03333333333333333,1,5.126666666666667,0.0,0,0,1.7000000000000002,0.25
51248,0,12.0,Male,2.0,5,Married,2,0,4.0,7.0,9.0,151.51,1,1,0,0.5384615384615384,0,11.654615384615385,0.5,0,0,4.200000000000001,0.0
51249,0,9.0,Female,2.0,4,Married,2,1,1.0,1.0,7.0,121.33,0,1,0,0.1,1,12.133,0.5,0,1,1.5000000000000002,0.45
51250,0,30.0,Female,3.0,1,Married,5,1,1.0,1.0,0.0,278.75,0,1,0,0.03225806451612903,1,8.991935483870968,0.5,0,1,2.2,0.45
51251,1,0.0,Female,2.0,3,Single,4,1,0.0,1.0,3.0,124.32,0,2,0,1.0,1,124.32,0.0,0,1,1.6,0.45
51252,0,11.0,Male,3.0,1,Married,3,0,1.0,1.0,3.0,147.71,1,1,0,0.08333333333333333,1,12.309166666666668,0.5,0,1,2.0,0.45
51253,0,22.0,Male,2.0,1,Married,4,0,1.0,4.0,3.0,291.61,1,1,0,0.17391304347826086,0,12.678695652173914,0.2,0,1,2.9000000000000004,0.2
51254,0,15.0,Male,3.0,1,Married,4,1,0.0,1.0,0.0,150.87,1,1,0,0.0625,1,9.429375,0.0,0,1,2.0,0.45
51255,1,0.0,Female,3.0,4,Married,2,0,1.0,1.0,0.0,128.63,0,1,0,1.0,1,128.63,0.5,0,0,1.9000000000000001,0.25
51256,0,8.0,Male,3.0,5,Married,1,0,0.0,1.0,4.0,0.0,1,1,0,0.1111111111111111,1,0.0,0.0,0,0,1.7000000000000002,0.25
51257,0,9.0,Male,2.0,3,Single,2,0,0.0,1.0,4.0,121.44,1,2,0,0.1,1,12.144,0.0,0,0,1.4000000000000001,0.25
51258,0,4.0,Male,3.0,5,Married,2,1,0.0,2.0,3.0,130.65,1,1,0,0.4,1,26.130000000000003,0.0,0,1,2.2,0.45
51259,0,9.0,Male,3.0,4,Married,2,0,1.0,1.0,2.0,128.1,1,1,0,0.1,1,12.809999999999999,0.5,0,0,1.9000000000000001,0.25
51260,0,7.0,Male,2.0,1,Single,2,0,1.0,2.0,1.0,198.88,1,2,0,0.25,1,24.86,0.3333333333333333,0,1,1.9000000000000001,0.45
51261,0,7.0,Male,2.0,3,Married,2,0,1.0,1.0,1.0,186.28,1,1,0,0.125,1,23.285,0.5,0,0,1.5000000000000002,0.25
51262,0,0.0,Male,3.0,5,Single,1,0,3.0,7.0,6.0,128.67,1,2,0,7.0,0,128.67,0.375,0,0,4.3999999999999995,0.0
51263,0,2.0,Male,2.0,5,Married,1,0,1.0,1.0,2.0,153.73,1,1,0,0.3333333333333333,1,51.24333333333333,0.5,0,0,1.4000000000000004,0.25
51264,0,5.0,Female,2.0,1,Married,6,0,0.0,1.0,2.0,166.67,0,1,0,0.16666666666666666,1,27.778333333333332,0.0,0,1,1.8000000000000003,0.45
51265,0,4.0,Male,2.0,5,Married,2,0,1.0,8.0,7.0,150.03,1,1,0,1.6,0,30.006,0.1111111111111111,0,0,4.3,0.0
51266,1,0.0,Male,2.0,1,Married,6,0,0.0,1.0,3.0,123.67,1,1,0,1.0,1,123.67,0.0,0,1,1.8000000000000003,0.45
51267,0,11.0,Male,3.0,5,Single,5,0,0.0,1.0,0.0,128.58,1,2,0,0.08333333333333333,1,10.715000000000002,0.0,0,0,2.1,0.25
51268,0,8.0,Female,2.0,1,Married,2,1,1.0,1.0,9.0,152.04,0,1,0,0.1111111111111111,1,16.89333333333333,0.5,0,1,1.5000000000000002,0.45
51269,0,0.0,Male,2.0,1,Single,2,0,0.0,1.0,7.0,141.05,1,2,0,1.0,1,141.05,0.0,0,1,1.4000000000000001,0.45
51270,0,5.0,Male,2.0,1,Single,9,0,0.0,1.0,0.0,196.79,1,2,0,0.16666666666666666,1,32.79833333333333,0.0,0,1,2.1,0.45
51271,1,0.0,Male,3.0,1,Married,2,1,0.0,1.0,8.0,156.17,1,1,0,1.0,1,156.17,0.0,0,1,1.8,0.45
51272,1,16.0,Male,3.0,5,Single,7,1,2.0,2.0,2.0,204.48,1,2,0,0.11764705882352941,1,12.028235294117646,0.6666666666666666,0,1,2.9000000000000004,0.45
51273,0,27.0,Female,3.0,3,Married,4,0,0.0,2.0,3.0,128.97,0,1,0,0.07142857142857142,1,4.606071428571428,0.0,0,0,2.4,0.25
51274,0,6.0,Male,2.0,3,Married,2,0,2.0,2.0,8.0,159.68,1,1,0,0.2857142857142857,1,22.81142857142857,0.6666666666666666,0,0,2.0,0.25
51275,0,16.0,Male,1.0,3,Married,2,0,1.0,1.0,9.0,175.1,1,1,0,0.058823529411764705,1,10.299999999999999,0.5,1,0,1.1,0.5
51276,0,11.0,Male,3.0,4,Married,1,1,1.0,1.0,2.0,129.91,1,1,0,0.08333333333333333,1,10.825833333333334,0.5,0,1,1.8000000000000003,0.45
51277,0,28.0,Male,3.0,4,Married,5,1,1.0,1.0,4.0,296.36,1,1,0,0.034482758620689655,1,10.219310344827587,0.5,0,1,2.2,0.45
51278,0,4.0,Female,2.0,1,Married,2,1,1.0,1.0,0.0,111.29,0,1,0,0.2,1,22.258000000000003,0.5,0,1,1.5000000000000002,0.45
51279,0,12.0,Male,3.0,5,Single,1,0,4.0,2.0,10.0,233.41,1,2,0,0.15384615384615385,1,17.954615384615384,1.3333333333333333,0,0,2.5,0.25
51280,0,15.0,Male,2.0,3,Single,2,0,2.0,3.0,7.0,143.32,1,2,0,0.1875,0,8.9575,0.5,0,0,2.4000000000000004,0.0
51281,0,4.0,Female,2.0,3,Married,5,0,3.0,4.0,3.0,210.31,0,1,0,0.8,0,42.062,0.6,0,0,3.2,0.0
